mouse_110_WT_C	mouse_110_WT_NC	mouse_148_WT_C	mouse_148_WT_NC	mouse_158_WT_C	mouse_158_WT_NC	mouse_183_KOMIR150_C	mouse_183_KOMIR150_NC	mouse_198_KOMIR150_C	mouse_198_KOMIR150_NC	mouse_206_KOMIR150_C	mouse_206_KOMIR150_NC	mouse_2670_KOTet3_C	mouse_2670_KOTet3_NC	mouse_7530_KOTet3_C	mouse_7530_KOTet3_NC	mouse_7531_KOTet3_C	mouse_7532_WT_NC	mouse_H510_WT_C	mouse_H510_WT_NC	mouse_H514_WT_C	mouse_H514_WT_NC
ENSMUSG00000024650.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032261.17	0.442411	0.955602	0.102367	0.21535	0.20006	0.244985	0.176699	0	0.912049	1.46064	0.394535	1.01796	3.02355	5.97635	1.05383	2.79302	1.02364	1.60078	1.00995	5.91256	0.644546	1.12333
ENSMUSG00000028519.17	0	0	0	0	0	0	0	0	0	0.034452	0	0	0	0.064106	0	0.050621	0	0.055862	0	0	0	0
ENSMUSG00000030157.6	94.9021	145.743	115.574	156.403	113.621	167.994	126.164	197.068	101.49	147.941	102.565	146.323	59.5226	92.9912	72.5506	114.174	77.9978	112.853	76.8391	96.7863	74.3826	112.119
ENSMUSG00000027709.10	10.3468	12.9345	11.1689	7.70843	14.5265	10.1408	11.5735	10.1224	12.9951	7.47693	7.94911	9.3054	12.2486	8.54042	14.5222	10.9619	15.2642	7.78023	11.5806	9.04358	13.8789	10.3791
ENSMUSG00000027710.15	12.9167	20.162	22.719	18.709	23.5108	22.7402	12.332	13.4158	15.4767	19.0107	7.37202	19.0222	22.3366	19.89	25.1628	22.8118	23.1193	19.0502	19.6183	22.7395	17.1084	21.058
ENSMUSG00000047293.8	8.7719	0.566786	9.29912	0.182472	12.3485	1.13306	7.0819	0	10.7608	0.712962	7.30482	1.71822	24.0919	3.10084	25.2191	1.83373	14.1835	1.55398	13.628	1.12219	15.7605	1.79614
ENSMUSG00000027358.7	0	0.092922	0.079645	0.039887	0.039918	0	0	0	0.06065	0.051894	0	0	0.060012	0.072447	0	0.095317	0	0.037737	0	0	0.069633	0.149406
ENSMUSG00000017950.17	0	0	0.021491	0	0.016155	0	0	0	0	0	0	0	0	0	0	0.015431	0	0	0	0	0	0
ENSMUSG00000006649.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017415	0	0	0	0	0	0
ENSMUSG00000049409.10	0.267936	1.02392	0.2303	0.242227	0.15581	0.153114	0.149074	0	0.368288	0.270094	0.221873	1.30825	0.416469	0.754033	0.197556	0.62838	0.041869	0.982139	0.240985	0.509484	0.120827	1.29603
ENSMUSG00000044786.7	680.006	855.567	835.213	774.691	873.306	696.257	795.946	814.001	557.817	827.37	1140.41	846.94	792.976	715.908	627.382	663.138	576.49	704.58	502.512	548.498	538.177	651.149
ENSMUSG00000027796.3	0	0	0	0	0	0	0.037375	0	0	0	0	0	0.013052	0	0	0	0	0	0	0	0	0.024369
ENSMUSG00000024594.10	53.0459	49.0874	66.1624	47.8838	61.5406	46.7791	69.4007	47.3014	49.9924	43.8587	40.3927	37.2127	78.4551	49.2239	99.5271	49.8245	62.8404	49.705	64.3018	55.7254	69.1275	48.8891
ENSMUSG00000071291.11	8.07736	12.7659	7.08792	10.223	9.56171	13.1517	12.624	9.20841	9.1052	14.0917	5.24253	10.4718	8.6905	11.536	9.25094	13.2514	10.695	12.5272	8.28048	11.1289	8.73576	12.0288
ENSMUSG00000028971.5	0	0	0	0.77177	0	0	0	0	0	0	0	1.19808	0	0.157364	0	0.12361	0	0.243553	0	0	0	0
ENSMUSG00000073723.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078716.11	0.515842	0.702899	0.748357	1.13795	1.02541	1.34526	0.433215	0.808482	0.412313	0.67566	0.110207	0.162457	0.495105	0.82984	0.375375	1.20267	0.630567	1.03646	0.997297	0.672864	0.880998	1.30961
ENSMUSG00000027715.10	0	0.067193	0.19269	0.096631	0.217328	0.042718	0.12437	0	0.036684	0.094249	0	0	5.58744	0.204541	1.06229	0.165612	0.471077	0.365153	0.192028	0.710728	0.16843	0.08111
ENSMUSG00000024352.13	1.12116	3.01987	1.12301	0.968515	1.4007	1.30031	1.28378	2.52307	0.33156	0.265688	0	0	1.71476	0.834029	0.986487	1.45908	1.23163	0	0	1.11276	0.590981	1.5579
ENSMUSG00000023915.6	246.218	156.548	258.346	151.986	252.485	146.662	229.378	127.373	243.485	141.124	237.158	126.225	202.085	93.3632	181.743	119.216	207.594	148.265	239.439	132.237	256.267	140.349
ENSMUSG00000059939.14	11.4324	16.4777	12.3162	20.7506	12.0482	19.0119	11.2968	15.9309	8.35156	12.3612	8.78391	20.1532	6.5971	13.4609	5.04719	14.6709	9.3718	14.0659	7.44353	12.9768	7.27632	14.4465
ENSMUSG00000096537.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035431.6	0.187332	0.06581	0	0.084748	0	0	0	0	0	0	0	0	0	0.051419	0.069104	0	0	0	0	0	0	0.079437
ENSMUSG00000042737.10	102.206	91.728	120.736	98.9833	115.411	91.8669	118.69	87.3114	119.535	90.2187	77.7458	51.1222	115.575	87.7259	120.395	86.7522	113.216	94.2916	111.661	97.9567	85.9668	79.5644
ENSMUSG00000027720.8	0.157021	0	0.093569	0.141678	0.216126	0.125627	0.201899	0.31586	0	0.092119	0	0	0	0	0	0.067171	0	0.133497	0.140241	0	0	0
ENSMUSG00000021712.16	7.47939	9.48914	10.2436	9.27707	10.9649	8.20405	8.94665	7.51852	8.2974	9.09591	8.78266	12.4171	8.84051	9.15409	9.21381	13.026	8.97503	10.6494	9.82872	9.59094	6.45794	9.84406
ENSMUSG00000042249.12	161.741	557.17	193.795	521.531	221.092	567.176	204.873	524.962	185.443	469.163	156.668	466.338	124.513	498.797	82.8918	536.003	127.755	483.075	119.431	409.585	178.45	521.067
ENSMUSG00000009471.5	0	0	0	0.079352	0.039762	0.070356	0	0	0.06037	0	0.254189	0	0.039827	0.048133	0	0.037962	0.096003	0	0.079004	0	0	0
ENSMUSG00000070583.2	6.33978	10.4549	8.97185	13.2428	7.19644	11.169	8.41027	12.2718	9.99616	13.0846	8.12604	9.34065	5.59828	11.1282	4.40883	10.6727	4.93965	7.31019	5.27655	9.50954	4.42807	7.65883
ENSMUSG00000021716.15	11.862	8.2047	11.6485	11.8341	13.2375	10.7541	14.5673	8.76031	10.0246	9.33607	8.83995	6.36254	9.2294	9.10281	7.69906	10.0091	10.2968	10.4255	10.19	9.23381	8.77422	8.50038
ENSMUSG00000028750.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014551.9	6.68019	6.27322	8.57886	6.84034	8.42192	6.96498	5.01211	5.40746	7.67235	7.15827	6.9363	8.27909	8.62583	7.85454	8.51064	7.1214	8.57422	7.14724	8.17094	7.0177	6.69385	6.91569
ENSMUSG00000027580.18	62.1598	89.6117	69.5103	87.2599	90.87	109.32	67.9665	85.6242	61.9872	75.6985	70.9628	80.6943	72.8056	79.7625	98.2912	124.486	51.5283	66.7825	45.6595	70.2725	83.4455	106.946
ENSMUSG00000044364.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045031.19	2.03283	0.230575	1.17467	0.296931	0.506615	0	0.638501	1.01121	1.4071	0.193593	2.12396	0	2.96565	0.3614	2.25058	0.524318	3.47311	0.562045	4.07652	0.390031	0.829084	0.68123
ENSMUSG00000103310.2	0	0	0	0	0	0.023175	0	0	0.019912	0.017036	0	0	0	0	0	0	0.017227	0	0	0	0	0.049049
ENSMUSG00000025485.14	85.9165	75.1773	83.4231	76.5334	77.0924	72.5771	82.8451	75.98	87.3303	73.0244	71.0667	54.5021	67.1616	71.2039	82.2473	72.4291	88.6104	78.2599	85.837	75.8408	68.5367	77.3712
ENSMUSG00000000194.14	28.2526	29.2084	30.7671	27.6705	28.9015	29.394	31.6446	28.6144	32.9013	31.4557	25.6212	20.2904	27.6774	26.7362	26.5677	29.6482	29.1409	27.1868	27.4103	27.5024	25.0887	26.476
ENSMUSG00000021347.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027286.17	19.201	25.9793	18.4722	22.4017	20.8296	23.0323	21.9106	22.6477	17.0007	22.2995	21.7426	20.3063	21.8438	29.903	21.0706	31.72	20.8863	29.2598	18.6122	27.6205	20.7128	27.3933
ENSMUSG00000094930.3	0	3.64719	0	0	0	1.59549	0	0	0	0	0	0	0	0	0	1.42789	0	0.55643	0	84.1987	0	0
ENSMUSG00000032788.16	46.4018	33.3143	48.0937	30.8029	44.8368	33.4355	52.6576	32.3201	54.1551	36.0693	54.5479	26.3389	37.2835	20.935	41.8157	22.8197	42.2595	33.2842	38.0028	24.9421	46.8205	35.8934
ENSMUSG00000021178.10	94.0091	94.2998	102.052	87.1437	95.0757	84.5005	90.1948	87.429	96.5679	88.0426	97.449	71.8419	126.427	102.189	148.102	96.3952	104.571	95.2977	114.74	109.865	107.341	102.279
ENSMUSG00000025762.17	15.5985	12.0151	22.4712	14.5858	18.1414	14.8871	15.0884	14.3221	20.7836	17.4064	22.9104	11.4652	19.4031	15.7243	18.8877	13.8529	18.2814	13.971	19.9612	19.5015	18.0834	15.4241
ENSMUSG00000044748.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079677.3	23.1245	23.7777	28.0385	24.2609	23.2352	17.9318	23.0274	22.522	29.7813	25.5035	17.8957	12.5592	28.4876	26.2809	31.6777	30.1481	29.2012	24.3534	28.2299	27.0143	26.9206	23.3845
ENSMUSG00000064090.15	63.1585	42.1193	80.9496	58.9844	70.9821	54.3861	53.6125	32.4383	60.0362	49.2251	58.9865	26.8576	68.6452	37.7638	67.0836	52.3492	59.4484	35.5564	73.2784	43.5367	49.8835	40.0194
ENSMUSG00000045896.15	2.27387	3.66064	2.14661	3.47345	2.09247	3.419	2.79938	3.37553	2.47893	4.84141	1.13626	2.17736	2.36397	3.26107	1.6766	3.11657	1.82258	3.25264	2.22152	3.39212	2.10388	2.82094
ENSMUSG00000025764.15	6.14277	11.4382	8.85878	14.6225	6.304	11.7263	5.41243	11.5013	5.70061	12.9184	4.72774	9.51816	5.9437	14.2844	3.17582	12.6746	4.82859	10.3143	5.31055	10.1131	4.81787	10.3149
ENSMUSG00000025766.15	2.34817	6.84918	3.92666	8.58422	3.31973	8.14065	2.56343	6.99717	2.85213	6.39714	1.87519	3.69152	3.93925	12.1361	2.50337	7.89023	2.29526	6.43685	2.14183	6.24226	4.28671	6.46507
ENSMUSG00000024831.15	8.61838	9.16322	8.30277	8.8416	8.22568	7.29187	6.37997	8.5945	7.06202	8.60848	4.63247	5.09677	6.54337	7.40936	5.39632	8.95765	5.7303	9.02076	6.91371	6.47405	5.69941	7.22315
ENSMUSG00000027737.11	0.379474	1.04528	0.318755	0.494076	0.412379	0.666895	0.773732	0.669218	0.616662	0.963716	1.14257	0.564708	0.33023	3.24275	0.25645	2.76427	0.502197	0.6657	0.396487	0.28143	0.288144	0.532493
ENSMUSG00000036832.6	0.064887	0.045571	0.312575	0.058684	0.235072	0	0.084306	0	0.08926	0.190947	0	0	0	0.106683	0	0.02806	0	0.055524	0	0.096103	0	0.109952
ENSMUSG00000037773.15	22.5209	40.809	27.9151	43.7339	25.3141	40.2002	26.1476	39.5786	22.3357	33.9486	19.6575	26.5184	17.8774	41.4906	16.8467	35.1546	18.1779	33.9269	21.8846	27.1713	22.9463	31.7601
ENSMUSG00000030654.10	151.39	189.601	168.347	189.515	175.793	187.782	139.108	182.95	164.893	196.399	151.493	147.96	163.184	193.024	140.58	189.13	142.972	178.722	161.052	174.092	165.222	191.786
ENSMUSG00000037111.10	39.369	44.2947	37.8398	42.0176	38.5677	46.6885	42.1427	41.5648	41.9292	42.0765	36.7754	39.2949	38.6303	46.2853	29.9071	40.5269	37.655	39.6615	32.7297	37.2199	35.8023	41.2555
ENSMUSG00000092036.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026565.19	22.4995	17.5905	15.5464	15.531	18.2989	19.0227	15.9976	16.9573	15.4976	13.0564	15.4768	24.2336	13.4896	12.7863	11.78	19.7716	11.9358	17.407	15.4253	15.6468	13.6161	24.1949
ENSMUSG00000027742.14	23.4694	24.1717	16.2495	18.311	23.134	20.4545	25.56	12.1617	21.2864	20.9222	16.2297	19.4612	24.5983	25.7092	24.8297	19.7718	30.317	21.4336	20.3302	21.8531	21.5275	18.4739
ENSMUSG00000053574.6	0	0.671064	0.110435	0	0.173157	0.562811	0	0	0.122956	0.07196	0.340338	0	0.263467	0.098061	0.090183	0.132181	0.100346	0.156943	0.266785	0.090536	0.289539	0.362564
ENSMUSG00000039382.13	70.9778	61.2019	57.8485	53.616	62.2349	45.8865	59.215	66.1723	71.1734	53.35	53.1818	25.2166	60.8738	60.8156	52.0992	56.4708	67.1661	53.7346	63.4026	56.9412	58.9267	39.7939
ENSMUSG00000020649.12	0.95524	1.23869	1.41107	1.39574	1.09853	1.99573	2.27712	0.90457	0.960522	1.47083	1.06477	0	4.93583	1.04755	2.30855	1.72621	1.76915	1.50928	1.85242	1.85099	0.812005	1.12095
ENSMUSG00000021219.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042414	0.037943	0.035801	0	0	0	0	0	0
ENSMUSG00000029272.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039660.17	13.4195	10.0015	15.3542	13.0437	16.8552	14.1849	14.502	9.49188	15.6036	12.445	11.8247	15.0724	18.8175	12.7403	20.6701	13.1876	19.3038	13.1961	16.7442	16.6759	17.7514	17.3773
ENSMUSG00000040514.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048332.14	0.168445	0	0	0	0.038174	0	0.109493	0	0.231852	0.694424	0.666544	0	0.556786	0.840887	0.434913	0.437375	0.230452	0.524925	0.227562	0.39767	0.132968	0
ENSMUSG00000032065.7	0	0	0.12149	0	0.274715	0	0	0	0	0	0	0	0.23988	0	0.59368	0	1.15449	0.517071	0.181602	0.14991	0	0
ENSMUSG00000035711.6	344.54	471.622	320.068	459.86	341.246	495.144	358.019	514.178	356.324	443.389	364.253	496.821	287.154	426.727	310.068	449.539	303.457	415.939	304.628	385.161	313.088	415.314
ENSMUSG00000027744.5	0	0	0.05548	0	0.041742	0	0.359136	0	0	0.054232	0	0	0	0	0.135837	0.119555	0.100769	0.078814	0	0.068276	0.290698	0.078071
ENSMUSG00000027593.16	263.273	357.296	317.749	378.103	298.934	357.086	267.181	337.996	288.3	340.035	248.966	280.034	267.987	375.06	278.468	373.091	263.554	336.148	286.897	377.744	275.073	362.53
ENSMUSG00000038324.14	156.82	143.104	169.207	149.079	161.505	152.99	140.397	129.747	162.861	143.693	144.69	137.771	151.125	130.611	156.749	136.572	150.879	138.387	149.58	133.327	154	140.421
ENSMUSG00000022414.9	18.4663	14.7283	24.0113	17.4221	23.9746	20.8268	22.4595	19.4819	20.7256	15.3365	14.5399	9.34243	22.0524	14.475	21.3594	19.364	22.0425	18.9034	23.782	20.2774	19.2079	19.2
ENSMUSG00000096824.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319165	0	0	0	0	0	0
ENSMUSG00000078742.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024694.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047394.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050063.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029994.18	118.841	63.6918	110.734	63.5144	108.373	48.183	102.578	37.8309	115.779	59.1534	94.5805	34.4918	117.357	58.401	121.624	65.3735	123.729	49.2782	132.105	71.1442	116.002	50.098
ENSMUSG00000031626.19	0	0.058935	0	0.188146	0	0	0	0	0	0	0	0.241731	0	0	0	0	0.030978	0	0.086569	2.14967	0	0.102534
ENSMUSG00000020702.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036580.16	9.54782	9.79754	9.75477	6.3443	10.0201	11.5556	7.50144	5.34528	8.16381	8.82777	21.2042	14.9832	8.47626	8.32492	7.70989	7.90899	7.46425	7.83286	8.72193	6.51483	8.89104	6.52447
ENSMUSG00000022758.15	0	0.04804	0	0	0.113207	0	0	0	0.085889	0	0	0	0	0	0.050449	0	0	0	0	0	0	0.057959
ENSMUSG00000036078.17	78.1593	61.6261	80.5566	60.4298	78.1581	55.1219	80.8086	54.766	87.3714	68.9412	82.5798	62.6314	72.0414	49.1202	89.5415	55.7229	85.8134	77.2497	95.449	76.1184	85.5333	74.5673
ENSMUSG00000048655.18	0	0.038502	0	0	0	0	0	0	0	0.03226	0	0	0	0	0	0	0	0	0	0	0.25965	0
ENSMUSG00000074211.5	8.59835	17.3949	11.0117	17.5837	11.4484	17.6324	10.0876	11.188	10.5922	17.5984	7.06668	18.0723	15.6345	37.3805	12.5412	35.2955	15.4466	23.3904	14.2659	20.0995	13.4719	22.8331
ENSMUSG00000024737.3	95.417	97.377	99.0237	86.2997	120.945	100.356	100.7	76.6146	121.58	107.659	122.705	81.7122	115.311	165.717	123.903	154.127	106.657	111.154	114.897	93.1683	118.774	97.8344
ENSMUSG00000075040.10	16.2419	24.1344	16.4676	20.4135	19.2032	25.4406	19.5489	21.3681	16.6405	20.0516	16.6998	11.4399	13.9517	24.3759	17.2543	29.1078	22.9171	29.3487	17.2948	25.4838	17.6027	30.1303
ENSMUSG00000027800.15	0	0	0	0	0	0	0	0	0	0	0	0	0.331819	0.256424	0	0.101061	0.063848	0.099886	0	0	0.184157	0
ENSMUSG00000038172.15	4.19854	2.90697	3.65044	3.63393	4.01345	4.99685	3.01007	2.5542	3.63014	4.86344	3.71355	3.25785	5.27774	6.18876	2.54048	4.24456	4.30812	3.97939	3.05033	5.05968	3.61219	5.12538
ENSMUSG00000070532.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030512.14	29.6162	27.7404	33.1652	29.2237	30.6887	28.1466	21.6753	29.2166	28.0244	32.5335	22.1606	23.3333	30.5106	33.0078	44.2713	31.1674	28.6561	29.2898	32.1289	30.5448	25.148	29.2791
ENSMUSG00000027801.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107478.2	13.5187	16.6691	14.48	8.41854	10.2831	10.4006	11.2074	13.4693	11.5682	9.33223	0	11.1706	10.8816	17.7968	15.5348	13.3047	18.0322	14.9657	13.6716	15.8828	20.7418	16.625
ENSMUSG00000032091.16	0.229684	0	0.089214	0	0.503279	0.092252	0.298882	0	0.203812	0.087203	0.214631	0	0.052192	0	0.382389	0	0.202616	0.098357	0.266722	0.164615	0.350746	0.160233
ENSMUSG00000026770.6	0	0.123737	0	0.031868	0	0.028199	0	0	0.024226	0	0	0	0.01598	0	0.025992	0	0	0.090449	0.095111	1.12075	0	0.179026
ENSMUSG00000091101.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036550.17	82.9225	96.1269	90.431	88.1333	90.2238	92.1408	98.9841	80.5938	80.7129	87.5	69.2483	93.5687	86.8704	96.9518	89.7345	97.3407	88.8598	92.0498	75.268	88.8454	82.5908	92.036
ENSMUSG00000076572.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593672	0	0
ENSMUSG00000032333.7	20.5839	11.9045	22.7072	10.2201	27.5819	14.1127	24.7658	11.5322	21.8232	12.6236	17.6564	17.099	16.2646	13.6496	18.6781	16.8328	16.5478	15.4316	22.0583	27.2935	17.2815	13.4968
ENSMUSG00000041731.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074591.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064972	0.038119	0	0	0.079329	3.19423	0	0
ENSMUSG00000014504.17	91.2692	80.8118	94.7149	66.5309	85.9381	72.6622	83.425	63.7357	97.1138	76.4831	78.5462	43.7111	128.016	92.4867	124.371	79.4767	104.004	68.7139	103.859	82.3394	103.425	69.3726
ENSMUSG00000038179.14	25.1442	30.195	58.7521	32.6084	43.214	32.6299	46.6757	21.3915	29.5732	32.7362	22.4398	20.3292	5.77376	6.8471	3.50972	7.29166	14.0364	54.4693	23.3427	53.1129	30.6809	56.1111
ENSMUSG00000112600.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022246.15	1.10841	2.42803	1.23878	2.36004	1.03237	2.08589	0.5959	2.13823	0.985656	2.58745	1.70622	2.38228	3.55459	7.79911	1.70651	3.97538	1.95123	2.07276	1.26059	4.92046	1.18341	1.85946
ENSMUSG00000064220.7	12.685	26.8502	27.8607	18.3475	24.101	23.0792	6.13405	3.25967	18.1351	7.29149	4.67017	28.1157	14.184	19.6651	11.0666	18.8166	35.2776	41.0649	51.2725	30.3951	54.9164	20.0715
ENSMUSG00000044452.11	0.460239	0.715773	0.221016	0.954975	1.89127	1.86897	0.506725	0.894592	0.420279	0.850473	1.19669	0.98199	0.10408	0.835319	0.297677	0.837098	0.38898	0.8596	0.964831	4.10147	0.253747	1.24371
ENSMUSG00000014226.11	49.8744	47.9572	47.8563	40.2886	47.4497	34.5944	39.5619	32.888	53.1267	55.3528	46.8971	42.3948	54.0409	46.191	65.196	38.5392	48.4059	33.1081	51.2764	42.0273	44.2809	33.5717
ENSMUSG00000027805.17	0.173598	0.280241	0.209203	0.247793	0.236082	0.069622	0	0	0.272174	0.102247	0	0	0.118237	0.638267	0.101036	0.150267	0.262323	0.371515	0.184975	0.608784	0.548152	0.367981
ENSMUSG00000027431.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027806.10	38.4469	40.5313	42.4509	41.7713	32.284	34.7006	37.6666	29.3789	39.9474	38.2176	28.2652	37.6136	35.8723	42.4	24.084	40.0685	28.7969	35.4956	30.7667	31.5705	29.395	35.9846
ENSMUSG00000025915.15	131.22	121.705	154.329	127.117	153.776	121.722	130.582	104.847	118.404	105.076	116.857	100.629	135.75	131.152	129.97	126.161	126.343	118.447	121.971	118.323	138.713	125.346
ENSMUSG00000031931.5	23.203	22.7524	30.2735	22.8996	27.0939	25.3225	22.5974	22.8031	22.5643	22.9232	19.5189	21.4336	27.3082	26.799	31.694	34.5082	31.8143	29.1994	30.8277	33.4602	33.9324	33.3209
ENSMUSG00000028175.16	0.659375	0.778633	0.377114	1.53107	0.25854	0.265238	0.107147	0.169145	0	0.242692	0	0	0.510494	0.226084	0	0.629897	0.205519	0.68842	0	0.183286	0	0.641347
ENSMUSG00000062873.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101860.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000007783.11	0	0.082194	0.105699	0.205527	0.132471	0.093741	0.076022	0	0.201226	0.200595	0	0.249801	0.026549	0.064123	0	0.101208	0.155417	0.418697	0.26543	0.129971	0.179382	0.396584
ENSMUSG00000037188.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03113	0	0	0	0	0.048201
ENSMUSG00000050395.10	0.105864	0.278656	0.047755	0.59806	0.023928	0.253929	0	0.19364	0.097384	0.295578	0	0	0.149705	14.8202	0.156092	2.04578	0.057891	0.208001	0	0.156468	0	0.089577
ENSMUSG00000096199.3	9.70838	4.11328	8.38292	2.61987	7.48343	4.21143	8.56296	2.84466	9.26831	4.39239	8.99658	3.47836	9.60134	3.85681	9.41362	4.06754	9.12169	3.48555	8.06372	4.2202	5.46673	4.69861
ENSMUSG00000074403.3	0	1.58395	4.4081	5.93707	1.80385	3.86067	0	7.10106	1.71808	1.09595	0	11.0889	0.556015	1.02337	8.20284	12.3948	12.0648	17.4226	18.5308	16.5001	10.1666	11.2964
ENSMUSG00000003039.10	136.221	160	133.904	164.73	149.902	161.431	132.489	173.545	153.511	175.89	135.098	153.071	163.584	199.283	154.432	199.164	159.478	180.828	146.679	162.633	149.242	178.56
ENSMUSG00000034224.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026254	0	0	0	0	0	0
ENSMUSG00000031809.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336097	0	0.445612	0
ENSMUSG00000051431.8	0	0	0	0	0	0	0	0	0	0	0	0	0.073329	0	0	0	0	0	0	0	0	0
ENSMUSG00000015750.16	121.625	97.4975	126.561	92.4368	131.231	100.071	114.178	91.2298	129.651	115.923	98.3311	86.5576	137.553	93.3326	124.777	104.743	140.166	107.267	145.631	104.793	128.355	97.2132
ENSMUSG00000078800.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040731.14	282.398	258.363	269.601	266.252	261.729	254.754	265.066	246.704	265.572	265.02	247.94	227.463	297.49	247.097	325.796	259.663	294.755	262.105	289.313	268.622	296.333	272.074
ENSMUSG00000004040.17	243.552	342.687	232.651	328.014	249.906	359.573	240.005	313.722	277.98	353.952	224.476	356.478	255.219	334.252	268.521	370.821	257.696	383.273	240.301	348.092	280.209	361.747
ENSMUSG00000070280.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028642.8	0	0.161922	0	0.312777	0.156862	0.185072	0	0.709773	0	0.067912	0.333821	0	0	0.25326	0	0.299451	0.063064	0.493296	0.311531	0.08554	0	0.097766
ENSMUSG00000059742.11	0	0.008009	0	0	0	0	0	0	0.038261	0	0	0	0	0	0	0.004926	0	0	0	0	0	0
ENSMUSG00000090527.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006127.10	91.0128	86.9168	101.56	76.7592	93.8762	82.6536	88.8246	72.5838	96.2544	80.4035	66.0814	63.3602	86.5604	90.1716	84.7186	107.971	108.445	94.9266	91.2294	89.7611	87.5496	93.5984
ENSMUSG00000053134.14	15.8512	17.1256	17.4215	16.861	17.963	19.841	18.388	16.8349	15.219	16.92	14.0008	14.6366	20.0131	19.527	19.3766	22.202	20.414	16.283	18.871	19.1759	16.3493	20.1455
ENSMUSG00000027238.18	0	0	0.047576	0	0	0	0	0	0.341885	0.082727	0	0	0	0.257991	0	0.185052	0	0.21219	0	0.340132	0	0
ENSMUSG00000023988.9	15.0471	13.1837	16.5219	12.2487	16.6033	11.2934	16.1658	11.8901	20.963	15.1695	13.0536	13.5144	18.7576	12.4524	19.6478	12.7922	18.1678	13.2172	20.432	15.5078	13.6354	11.9829
ENSMUSG00000027763.14	675.295	492.892	760.989	519.015	743.328	494.056	849.179	513.506	689.833	481.235	676.565	427.551	620.745	403.279	537.855	457.138	672.269	605.099	693.645	507.915	796.235	577.822
ENSMUSG00000095866.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
